002,9903025,0,2004/02/17,14:34
002,0108001,0,2004/02/17,14:42
002,0402010,0,2004/02/17,14:49
002,0402008,0,2004/02/17,14:49
002,0402024,0,2004/02/17,14:49
002,0402015,0,2004/02/17,14:49
002,0402011,0,2004/02/17,14:50
002,0402014,0,2004/02/17,14:50
002,0402012,0,2004/02/17,14:50
002,0402013,0,2004/02/17,14:50
002,9902005,0,2004/02/17,15:01
002,0102061,0,2004/02/17,15:01
002,9402016,0,2004/02/17,15:01
002,9902064,0,2004/02/17,15:01
002,9902062,0,2004/02/17,15:01
002,0202071,0,2004/02/17,15:01
002,9902064,0,2004/02/17,15:01
002,9902064,0,2004/02/17,15:01
002,0102021,0,2004/02/17,15:01
002,9602015,0,2004/02/17,15:01
002,0102003,0,2004/02/17,15:01
002,0202034,0,2004/02/17,15:01
002,9202009,0,2004/02/17,15:01
002,0102003,0,2004/02/17,15:02
002,9502001,0,2004/02/17,15:02
002,0302011,0,2004/02/17,15:02
002,9802008,0,2004/02/17,15:02
002,9102002,0,2004/02/17,15:02
002,9602003,0,2004/02/17,15:02
002,0102066,0,2004/02/17,15:02
002,0102036,0,2004/02/17,15:02
002,0302027,0,2004/02/17,15:02
002,7702001,0,2004/02/17,15:02
002,0302027,0,2004/02/17,15:02
002,0202044,0,2004/02/17,15:02
002,0202027,0,2004/02/17,15:02
002,0302044,0,2004/02/17,15:02
002,0402023,0,2004/02/17,15:02
002,0302018,0,2004/02/17,15:02
002,0202051,0,2004/02/17,15:02
002,9202008,0,2004/02/17,15:02
002,0302070,0,2004/02/17,15:02
002,0402019,0,2004/02/17,15:03
002,0402020,0,2004/02/17,15:03
002,9602018,0,2004/02/17,15:03
002,0002015,0,2004/02/17,15:03
002,0202057,0,2004/02/17,15:03
002,0402018,0,2004/02/17,15:03
002,0202011,0,2004/02/17,15:03
002,0302042,0,2004/02/17,15:03
002,9602006,0,2004/02/17,15:03
002,9902061,0,2004/02/17,15:03
002,9902061,0,2004/02/17,15:03
002,0202028,0,2004/02/17,15:03
002,0302086,0,2004/02/17,15:03
002,0402022,0,2004/02/17,15:04
002,0402021,0,2004/02/17,15:04
002,0402017,0,2004/02/17,15:04
002,0202049,0,2004/02/17,15:04
002,0302005,0,2004/02/17,15:04
002,9302002,0,2004/02/17,15:05
