001,9903079,0,2003/11/19,09:04
001,9903079,0,2003/11/19,09:04
001,0203075,0,2003/11/19,09:11
001,0203069,0,2003/11/19,09:35
001,0303001,0,2003/11/19,09:43
001,0303001,0,2003/11/19,09:43
001,0303001,0,2003/11/19,09:43
001,9503001,0,2003/11/19,09:43
001,0207002,0,2003/11/19,09:48
001,9903053,0,2003/11/19,11:33
001,9703005,0,2003/11/19,12:14
001,0003033,0,2003/11/19,12:17
001,9503020,0,2003/11/19,12:32
001,0203056,0,2003/11/19,12:33
001,0303008,0,2003/11/19,12:40
001,0303008,0,2003/11/19,12:40
001,0203063,0,2003/11/19,12:46
001,9903085,0,2003/11/19,12:46
001,9903085,0,2003/11/19,12:46
001,9903084,0,2003/11/19,12:47
001,0103010,0,2003/11/19,14:16
001,0103041,0,2003/11/19,14:18
001,9703138,0,2003/11/19,14:20
001,0203070,0,2003/11/19,14:25
001,0103003,0,2003/11/19,14:27
001,0103003,0,2003/11/19,14:27
001,0203049,0,2003/11/19,14:30
001,9903063,0,2003/11/19,14:31
001,9303018,0,2003/11/19,14:31
001,0003054,0,2003/11/19,14:32
001,0000013,0,2003/11/19,14:33
001,0203051,0,2003/11/19,14:33
001,9903026,0,2003/11/19,14:34
001,9303005,0,2003/11/19,14:34
001,9903004,0,2003/11/19,14:35
001,0103043,0,2003/11/19,14:36
001,9703074,0,2003/11/19,14:36
001,9903055,0,2003/11/19,14:36
001,9903025,0,2003/11/19,14:36
001,9703079,0,2003/11/19,14:38
001,9403002,0,2003/11/19,14:38
001,0303012,0,2003/11/19,14:39
001,0203028,0,2003/11/19,14:41
001,0203058,0,2003/11/19,14:41
001,0103013,0,2003/11/19,14:41
001,9503059,0,2003/11/19,14:41
001,0103033,0,2003/11/19,14:41
001,0103027,0,2003/11/19,14:42
001,9703170,0,2003/11/19,14:42
001,9303013,0,2003/11/19,14:43
001,9303002,0,2003/11/19,14:43
001,0003039,0,2003/11/19,14:43
001,0003015,0,2003/11/19,14:43
001,9703059,0,2003/11/19,14:43
001,0203060,0,2003/11/19,14:43
001,0000008,0,2003/11/19,14:44
001,0103009,0,2003/11/19,14:47
001,9603029,0,2003/11/19,14:47
001,0203036,0,2003/11/19,14:48
001,9903075,0,2003/11/19,14:48
001,0203048,0,2003/11/19,14:49
001,9703088,0,2003/11/19,14:49
001,0203080,0,2003/11/19,14:50
001,0003006,0,2003/11/19,14:50
001,0003037,0,2003/11/19,14:51
001,0203032,0,2003/11/19,14:52
001,9703043,0,2003/11/19,14:52
001,0203077,0,2003/11/19,14:53
001,0203025,0,2003/11/19,14:54
001,0000019,0,2003/11/19,14:58
001,0000017,0,2003/11/19,15:00
001,9703052,0,2003/11/19,15:00
001,9903060,0,2003/11/19,15:01
001,0003030,0,2003/11/19,15:01
001,0103063,0,2003/11/19,15:01
001,0103004,0,2003/11/19,15:01
001,0103004,0,2003/11/19,15:01
001,0103004,0,2003/11/19,15:01
001,9903038,0,2003/11/19,15:01
001,0103050,0,2003/11/19,15:01
001,9303009,0,2003/11/19,15:01
001,9903082,0,2003/11/19,15:01
001,9903031,0,2003/11/19,15:01
001,0003045,0,2003/11/19,15:01
001,0003043,0,2003/11/19,15:01
001,0303013,0,2003/11/19,15:01
001,9503032,0,2003/11/19,15:01
001,9503032,0,2003/11/19,15:01
001,9703013,0,2003/11/19,15:01
001,0303011,0,2003/11/19,15:01
001,0203081,0,2003/11/19,15:01
001,9903016,0,2003/11/19,15:02
001,9703040,0,2003/11/19,15:02
001,0203041,0,2003/11/19,15:02
001,0103028,0,2003/11/19,15:02
001,0003023,0,2003/11/19,15:02
001,0003041,0,2003/11/19,15:02
001,0203073,0,2003/11/19,15:02
001,0203073,0,2003/11/19,15:02
001,9903018,0,2003/11/19,15:02
001,0203044,0,2003/11/19,15:02
001,0203027,0,2003/11/19,15:02
001,0103019,0,2003/11/19,15:02
001,0103019,0,2003/11/19,15:02
001,0003052,0,2003/11/19,15:02
001,9703049,0,2003/11/19,15:02
001,9903029,0,2003/11/19,15:02
001,0103011,0,2003/11/19,15:02
001,0203022,0,2003/11/19,15:02
001,0203008,0,2003/11/19,15:02
001,0203079,0,2003/11/19,15:02
001,0000010,0,2003/11/19,15:02
001,0203038,0,2003/11/19,15:02
001,9903064,0,2003/11/19,15:02
001,0003013,0,2003/11/19,15:02
001,0203072,0,2003/11/19,15:02
001,0303009,0,2003/11/19,15:02
001,0203012,0,2003/11/19,15:02
001,0003056,0,2003/11/19,15:02
001,9903067,0,2003/11/19,15:02
001,0103036,0,2003/11/19,15:02
001,9703035,0,2003/11/19,15:02
001,9403005,0,2003/11/19,15:02
001,0203055,0,2003/11/19,15:03
