001,9903079,0,2003/12/19,09:11
001,9903079,0,2003/12/19,09:11
001,9903079,0,2003/12/19,09:11
001,0203075,0,2003/12/19,09:22
001,0203076,0,2003/12/19,09:23
001,0203076,0,2003/12/19,09:23
001,0203076,0,2003/12/19,09:23
001,9503001,0,2003/12/19,09:40
001,9503001,0,2003/12/19,09:42
001,0203069,0,2003/12/19,09:42
001,0303001,0,2003/12/19,09:47
001,0303001,0,2003/12/19,09:47
001,0207002,0,2003/12/19,09:48
001,0203056,0,2003/12/19,12:18
001,0003033,0,2003/12/19,12:26
001,0303008,0,2003/12/19,12:36
001,0303008,0,2003/12/19,12:36
001,9703005,0,2003/12/19,12:37
001,9503020,0,2003/12/19,12:40
001,9903085,0,2003/12/19,12:41
001,9903085,0,2003/12/19,12:41
001,9903085,0,2003/12/19,12:41
001,9903084,0,2003/12/19,12:44
001,9903053,0,2003/12/19,12:54
001,0203024,0,2003/12/19,14:09
001,0103040,0,2003/12/19,14:17
001,9903083,0,2003/12/19,14:21
001,9303021,0,2003/12/19,14:24
001,9507004,0,2003/12/19,14:24
001,0203040,0,2003/12/19,14:25
001,0203040,0,2003/12/19,14:25
001,9903063,0,2003/12/19,14:27
001,9703087,0,2003/12/19,14:29
001,0003046,0,2003/12/19,14:30
001,0003046,0,2003/12/19,14:30
001,0003046,0,2003/12/19,14:30
001,0003046,0,2003/12/19,14:30
001,0003046,0,2003/12/19,14:30
001,0003046,0,2003/12/19,14:30
001,0303013,0,2003/12/19,14:30
001,9703053,0,2003/12/19,14:33
001,9703053,0,2003/12/19,14:33
001,9703053,0,2003/12/19,14:33
001,0103005,0,2003/12/19,14:33
001,0103009,0,2003/12/19,14:33
001,9903025,0,2003/12/19,14:34
001,0003028,0,2003/12/19,14:34
001,0203068,0,2003/12/19,14:36
001,0103046,0,2003/12/19,14:36
001,0203084,0,2003/12/19,14:37
001,0203084,0,2003/12/19,14:37
001,0203084,0,2003/12/19,14:37
001,0000010,0,2003/12/19,14:37
001,9703077,0,2003/12/19,14:37
001,9703077,0,2003/12/19,14:37
001,9703077,0,2003/12/19,14:37
001,0003039,0,2003/12/19,14:38
001,0103027,0,2003/12/19,14:38
001,0103033,0,2003/12/19,14:38
001,0003042,0,2003/12/19,14:38
001,0203020,0,2003/12/19,14:38
001,9503055,0,2003/12/19,14:38
001,9307007,0,2003/12/19,14:40
001,9703093,0,2003/12/19,14:40
001,9703014,0,2003/12/19,14:41
001,0303010,0,2003/12/19,14:41
001,9703136,0,2003/12/19,14:42
001,9403016,0,2003/12/19,14:42
001,9703098,0,2003/12/19,14:42
001,0203033,0,2003/12/19,14:42
001,9307006,0,2003/12/19,14:42
001,9503059,0,2003/12/19,14:44
001,0203006,0,2003/12/19,14:45
001,9903077,0,2003/12/19,14:46
001,0003037,0,2003/12/19,14:46
001,0203046,0,2003/12/19,14:47
001,9703024,0,2003/12/19,14:48
001,9903014,0,2003/12/19,14:48
001,9903014,0,2003/12/19,14:48
001,0203004,0,2003/12/19,14:48
001,0203004,0,2003/12/19,14:48
001,9403007,0,2003/12/19,14:48
001,0203021,0,2003/12/19,14:48
001,0203026,0,2003/12/19,14:51
001,0003047,0,2003/12/19,14:51
001,9903021,0,2003/12/19,14:52
001,0203071,0,2003/12/19,14:53
001,9703008,0,2003/12/19,14:53
001,9703083,0,2003/12/19,14:55
